,logFC,AveExpr,t,P.Value,adj.P.Val,B
FUT1,0.60412808,4.973453779,4.041107302,7.92E-05,0.000629986,0.892249217
USP27X,0.383442362,4.759516117,4.039979164,7.96E-05,0.000632524,0.888100259
EFTUD2,0.412795439,5.812202007,4.039593575,7.97E-05,0.000633235,0.8866824
MOB1B,0.411316816,7.106645106,4.038176974,8.01E-05,0.000636436,0.881474335
UBE2E2-DT,0.6087811,3.080743518,4.038069604,8.02E-05,0.000636436,0.881079657
C1orf43,0.428897257,8.793582406,4.038007399,8.02E-05,0.000636436,0.880851002
TOR1B,-0.324085348,7.701272269,-4.037854434,8.02E-05,0.000636573,0.880288741
NKRF,0.339045492,6.736869304,4.03753478,8.03E-05,0.000636955,0.879113837
CCDC43,0.360489889,7.41534077,4.037505514,8.04E-05,0.000636955,0.879006275
ERG28,-0.36508469,6.104945809,-4.037381475,8.04E-05,0.00063702,0.878550386
SYNDIG1,-0.882424471,5.126765134,-4.036901165,8.05E-05,0.000637972,0.876785182
PAQR8,0.476703821,5.891454519,4.035574421,8.10E-05,0.000641037,0.871910122
CCNDBP1,-0.454827289,7.699901014,-4.035095421,8.11E-05,0.000641991,0.870150385
BHLHE40,-0.675000341,8.177791856,-4.0347351,8.12E-05,0.000642649,0.868826762
CILP,-1.118714717,7.810278281,-4.033330198,8.17E-05,0.000645932,0.863666857
PPIC,-0.55384653,8.506545144,-4.032805491,8.18E-05,0.000647008,0.861740103
RSPO4,0.74440475,3.489493519,4.03219904,8.20E-05,0.000648293,0.859513437
SH3KBP1,0.571875299,7.168654884,4.031773822,8.22E-05,0.000649121,0.85795236
SCNN1G,0.61640479,3.540746752,4.031418622,8.23E-05,0.000649655,0.856648438
C10orf90,0.411110774,3.206674974,4.031367804,8.23E-05,0.000649655,0.856461895
CAPN12,0.65566181,5.0636588,4.030999386,8.24E-05,0.000650342,0.855109567
MAGOH2P,0.391071579,4.401504289,4.030856597,8.25E-05,0.000650457,0.85458547
DNM3OS,-0.800405202,5.078938204,-4.028899934,8.31E-05,0.000655185,0.847405204
LINC00115,0.484637627,4.878468102,4.028524039,8.32E-05,0.000655896,0.846026132
COPZ2,-0.490659868,5.742069838,-4.028179473,8.33E-05,0.000656528,0.844762095
WWP1,-0.564364215,8.733227505,-4.027044822,8.37E-05,0.000659185,0.840600265
OGDHL,0.759754641,2.429544711,4.026140848,8.40E-05,0.000661258,0.837285244
GEMIN2,0.357358042,6.432830657,4.024808567,8.44E-05,0.000664444,0.832400678
PRR4,0.62050405,5.473746059,4.024203445,8.46E-05,0.000665575,0.830182549
PLIN2,0.613583495,7.196995813,4.024177164,8.46E-05,0.000665575,0.83008622
RALGAPB,-0.282181085,6.946817911,-4.023288605,8.49E-05,0.000667627,0.826829649
EAPP,-0.37522389,8.291270618,-4.023154873,8.50E-05,0.000667722,0.826339573
PTRH1,-0.374034663,4.401016418,-4.02267489,8.51E-05,0.000668718,0.824580729
ETV7,0.593230621,4.624054351,4.022436237,8.52E-05,0.000669086,0.823706278
ZNF391,0.361476715,3.42930846,4.021494448,8.55E-05,0.000671288,0.82025588
LINC02487,0.687748264,2.978368456,4.020909863,8.57E-05,0.000672562,0.818114491
NFKBIB,0.477061249,4.861063297,4.02057476,8.58E-05,0.000673185,0.816887097
PIK3IP1,-0.326170962,5.880673497,-4.020064928,8.60E-05,0.000674267,0.81501988
LURAP1L,-0.951781369,7.006236784,-4.019101966,8.63E-05,0.000676541,0.811493645
CASP8AP2,0.385750316,5.670214524,4.018778547,8.64E-05,0.000677137,0.810309483
ISL2,-0.86316724,3.06254062,-4.017011128,8.70E-05,0.000681547,0.803839699
RPA2,0.347824421,7.882244894,4.016229976,8.73E-05,0.000683336,0.800980979
SRGAP1,-0.457543005,5.321284446,-4.016142744,8.73E-05,0.000683336,0.800661772
NFKBIZ,-0.916937014,9.014262609,-4.015976616,8.74E-05,0.00068352,0.800053873
KIF11,0.559602668,6.728898947,4.015645438,8.75E-05,0.000684143,0.798842094
MACC1,-0.890886757,5.323863797,-4.015030469,8.77E-05,0.000685522,0.796592138
RHBDF2,0.470800797,6.881138202,4.013767642,8.81E-05,0.000688633,0.791972791
LINC00963,-0.54714205,4.985953448,-4.013428326,8.83E-05,0.000689282,0.790731804
RRM1,0.438023108,8.526983367,4.012876559,8.84E-05,0.000690501,0.788713993
RAD52,0.406998571,4.439193688,4.012136573,8.87E-05,0.000692228,0.786008231
ENHO,0.733694503,3.126789078,4.010760009,8.92E-05,0.000695676,0.780975921
CPSF3,0.320775485,8.463363813,4.008648648,8.99E-05,0.000701136,0.773260202
SLC26A9,0.894286287,3.288401722,4.008051185,9.01E-05,0.0007025,0.771077459
SP6,-0.854232128,5.488478003,-4.007901195,9.02E-05,0.000702645,0.770529534
NOL3,-0.504018099,6.533836515,-4.006771363,9.06E-05,0.000705467,0.766402724
FXN,0.432083616,4.961936428,4.005778823,9.09E-05,0.000707922,0.762778183
IFFO2,0.765797218,5.863355173,4.005559206,9.10E-05,0.000708261,0.761976293
SLC9B2,0.604040639,4.425531287,4.005247122,9.11E-05,0.000708853,0.760836834
SSH3,-0.46898066,6.637763468,-4.004279934,9.14E-05,0.00071125,0.757305984
TMEM150C,-1.010910957,6.198142896,-4.003810633,9.16E-05,0.000712279,0.755592992
MPZ,0.650295376,3.846752342,4.003451571,9.17E-05,0.000713004,0.754282495
TRIM29,0.763434219,5.402448714,4.000514309,9.28E-05,0.000720896,0.743565813
HASPIN,0.481339429,4.919549519,3.999869971,9.30E-05,0.000722428,0.741215805
PPM1J,0.730561352,5.110062112,3.998860434,9.34E-05,0.000724987,0.737534488
LRRK2,-0.728259866,5.043820906,-3.998654068,9.35E-05,0.000725297,0.736782058
CCDC149,-0.310143244,4.782678971,-3.996402094,9.43E-05,0.000731375,0.728573283
LUM,-0.911585206,8.729407378,-3.995691259,9.45E-05,0.000733117,0.725982985
FEM1A,0.319638364,5.10832981,3.993886438,9.52E-05,0.00073798,0.719407897
FASTKD3,-0.459467096,7.621873268,-3.993422264,9.54E-05,0.000739031,0.717717281
FSD1,0.788692549,3.359662822,3.992885823,9.56E-05,0.000740043,0.715763656
ANGPTL2,-0.596957971,5.778322392,-3.99287588,9.56E-05,0.000740043,0.715727448
SORBS3,0.445345811,5.921695238,3.992771134,9.56E-05,0.000740068,0.715346008
DNLZ,-0.40996649,6.576118155,-3.991605299,9.60E-05,0.000743136,0.711101097
CPSF4,0.322967509,7.366164056,3.991428364,9.61E-05,0.000743369,0.710456947
GIN1,-0.346099724,5.712442552,-3.99070398,9.64E-05,0.000745177,0.707820015
ATP6AP1-DT,-0.358501075,7.845422287,-3.990604057,9.64E-05,0.000745188,0.707456304
DNAAF3,-0.803715471,4.405177014,-3.988983168,9.70E-05,0.000749594,0.701557445
DCHS2,0.450992453,2.519298211,3.98882499,9.71E-05,0.00074962,0.700981901
SDC1,-0.757817211,9.252434857,-3.988782058,9.71E-05,0.00074962,0.700825691
SERPINE2,0.742542767,5.604704402,3.987097949,9.77E-05,0.000754235,0.694699132
DGAT2,0.860097598,6.245237023,3.986888829,9.78E-05,0.000754565,0.693938531
RAD54L2,0.358667828,5.291390804,3.985519543,9.83E-05,0.000758287,0.688959062
GSTM3,-0.746857258,6.711765367,-3.985305322,9.84E-05,0.000758633,0.688180167
SGO2,0.49295253,6.729444857,3.984659996,9.87E-05,0.000760245,0.685834009
BTBD1,0.344459617,9.232880394,3.984327641,9.88E-05,0.00076094,0.684625814
ESRRG,-0.870577574,4.905907451,-3.983975858,9.89E-05,0.000761692,0.683347091
XPNPEP1,0.310643309,6.682862808,3.982941224,9.93E-05,0.000764459,0.679586756
GSTCD,-0.355776924,5.5499586,-3.981786841,9.98E-05,0.000767589,0.675392162
EIF3K,0.309809124,8.885491526,3.980975736,0.000100064,0.000769712,0.672445517
MVP,-0.590611506,7.873654081,-3.97779061,0.000101302,0.000778942,0.660879184
NUP160,0.378897986,5.470837222,3.977288657,0.000101498,0.000780163,0.65905712
RNF11,-0.391866986,9.615337324,-3.976422963,0.000101838,0.000782347,0.65591514
IKZF3,-0.917353343,4.212879756,-3.976372416,0.000101857,0.000782347,0.655731698
SLCO5A1,0.736953291,3.419706904,3.976243571,0.000101908,0.000782447,0.655264119
VGLL4,0.389039508,9.080710999,3.975863295,0.000102058,0.000783307,0.653884166
SMNDC1,0.293631207,8.374614565,3.974585822,0.000102561,0.000786884,0.649249245
MED26,0.354556029,5.066064824,3.97407692,0.000102763,0.000788139,0.647403199
MYLK4,0.35941886,3.571177464,3.972422631,0.00010342,0.000792888,0.641403608
SLC6A2,0.460364194,2.719505863,3.972251235,0.000103488,0.00079306,0.640782127
TSFM,-0.434418591,5.575747775,-3.972175154,0.000103519,0.00079306,0.640506264
ATXN1,-0.4972133,6.555053911,-3.971757138,0.000103686,0.000794046,0.63899066
TMEM68,0.522325929,6.225798358,3.97150648,0.000103786,0.000794425,0.63808191
FAM120C,0.472103578,5.261519094,3.971442344,0.000103812,0.000794425,0.637849393
DBF4,0.457881298,7.281526013,3.970762383,0.000104084,0.000796216,0.635384498
WBP11,0.468234238,7.143287317,3.970230751,0.000104297,0.000797556,0.63345755
DAND5,0.583801072,3.960511614,3.969970749,0.000104402,0.000798062,0.632515229
MCMBP,0.316694328,6.137198673,3.969561486,0.000104566,0.000798961,0.631032045
NAXE,0.394158068,9.515902548,3.969487801,0.000104596,0.000798961,0.630765021
RNPEP,-0.431510188,8.68467873,-3.968888588,0.000104838,0.000800257,0.628593718
FSIP1,-0.740215482,3.356394503,-3.968876179,0.000104843,0.000800257,0.628548753
KLHL29,0.420093001,3.847961698,3.967566377,0.000105373,0.000804009,0.623803525
WNT7B,-0.662951576,4.171565374,-3.967344081,0.000105463,0.000804402,0.622998311
RASGRP1,1.119817387,6.414169326,3.966717983,0.000105718,0.000805921,0.620730615
KRT17,1.601664344,7.684173634,3.966663895,0.00010574,0.000805921,0.620534725
ODAM,1.246588414,3.20294797,3.966062106,0.000105985,0.000807494,0.618355378
ANKRD35,0.875598084,4.709078396,3.965885952,0.000106057,0.000807746,0.617717499
RRAGA,0.419489657,9.163615447,3.964145258,0.00010677,0.000812878,0.611415466
KIFC3,0.514801232,4.823183847,3.963824562,0.000106901,0.000813348,0.610254665
NIPAL2,-0.482105514,5.506252297,-3.963804953,0.000106909,0.000813348,0.610183691
RPRD1A,0.412043202,6.774975317,3.963648857,0.000106974,0.000813363,0.609618712
PFAS,0.457240007,6.350859521,3.963610104,0.00010699,0.000813363,0.609478451
NSA2,-0.326359683,10.17670053,-3.963203489,0.000107157,0.000814339,0.608006833
LRRC41,0.327203221,5.488181459,3.962476148,0.000107457,0.000816323,0.605374763
PTPN2,0.24947891,5.08489544,3.959100913,0.000108861,0.000826685,0.593165894
ZC3H13,-0.274251654,6.238058405,-3.95897777,0.000108913,0.000826774,0.592720628
USP2,0.307681475,2.821634413,3.958776926,0.000108997,0.000827111,0.591994426
SDHAF1,0.361980043,6.69259027,3.958591736,0.000109074,0.000827399,0.591324857
GTPBP3,0.379990202,5.672876294,3.958061554,0.000109297,0.000828784,0.589408082
KCNK1,-0.770348949,5.557648098,-3.957958417,0.00010934,0.000828811,0.589035234
VSTM2L,-1.10902537,3.827665788,-3.957692866,0.000109452,0.000829355,0.588075287
SREK1IP1,-0.340416702,6.416280974,-3.955842433,0.000110233,0.000834969,0.581387592
F2R,-0.472683794,5.60392165,-3.95541708,0.000110413,0.00083603,0.579850686
PPIL1,0.375059998,7.731372364,3.954552714,0.00011078,0.000838505,0.576727935
FERRY3,0.370195182,7.022602519,3.953217332,0.00011135,0.000842438,0.57190464
FZD5,0.437106846,4.188943006,3.953145058,0.000111381,0.000842438,0.571643627
SYTL4,-0.506322139,5.208668105,-3.953013043,0.000111437,0.000842557,0.57116688
NCBP2AS2,0.467817216,7.590581514,3.952918869,0.000111477,0.000842557,0.5708268
SGMS1,-0.58062135,7.215801784,-3.952364543,0.000111715,0.000843921,0.568825141
RPS27A,0.319768682,7.298852456,3.952308609,0.000111739,0.000843921,0.568623179
C16orf89,-1.147187314,4.145772749,-3.952186224,0.000111791,0.000844011,0.568181288
HCG11,0.660126696,4.554548089,3.951756898,0.000111976,0.000845097,0.566631223
MRGPRF,-0.705708022,4.921152845,-3.951024421,0.000112291,0.000847169,0.563986966
LMOD1,-0.649244425,4.432281052,-3.950785065,0.000112394,0.000847641,0.563122974
SMPX,0.686156598,2.522754009,3.950376287,0.000112571,0.000848664,0.561647533
LYNX1,0.60098942,4.863639906,3.949159527,0.000113098,0.000852327,0.557256513
LINC00472,0.898380208,4.543060962,3.947049508,0.000114017,0.000858792,0.549644603
RCCD1,0.299490038,4.875615069,3.947001045,0.000114038,0.000858792,0.549469813
KANK2,-0.368148013,4.858687329,-3.946887106,0.000114088,0.000858856,0.54905888
RNFT2,0.611914517,4.568269419,3.945708541,0.000114605,0.000862435,0.544808824
RCC1,0.366470905,6.473148626,3.945504999,0.000114694,0.000862796,0.544074931
ISY1,0.262726028,6.086774769,3.945007202,0.000114913,0.000864132,0.542280208
DDX18,0.310883045,8.01336553,3.944895539,0.000114962,0.00086419,0.541877652
SNHG19,0.668379674,8.839136189,3.944800719,0.000115004,0.000864192,0.541535823
PCGF2,-0.627558868,6.615158055,-3.944647571,0.000115072,0.000864388,0.540983737
IQCE,-0.379337209,5.757947098,-3.942296781,0.000116113,0.000871897,0.532511567
KHSRP,0.358045049,5.94757987,3.941367656,0.000116527,0.000874691,0.529164196
C6orf15,0.632672547,3.616269539,3.940792394,0.000116784,0.000876304,0.527092023
RPS6KB1,-0.691014714,7.274428039,-3.940186064,0.000117056,0.000878026,0.524908213
NOD1,-0.329344482,5.759931825,-3.939184316,0.000117506,0.000881083,0.521300844
ACTR3BP2,0.497690135,3.928121337,3.938850413,0.000117656,0.000881893,0.520098607
FAM9C,-0.803072132,2.577069763,-3.937925679,0.000118074,0.000884703,0.516769491
ORC6,0.376989206,7.987810388,3.937751078,0.000118153,0.000884851,0.516140988
ARHGAP20,-0.466086872,3.814881005,-3.937693972,0.000118178,0.000884851,0.515935429
PDCD6,-0.387576515,8.001488583,-3.937230409,0.000118388,0.000886104,0.514266896
RAB13,0.399319591,9.947482653,3.936664271,0.000118645,0.000887707,0.512229378
MTMR2,0.443634381,6.581764506,3.936403978,0.000118764,0.000888273,0.511292672
RCAN3,0.536589549,5.578031332,3.936190216,0.000118861,0.00088868,0.510523452
ZNF114,0.714670432,3.365796437,3.935099845,0.000119358,0.000892076,0.50660032
PRKACB,-0.619676094,6.484794525,-3.934806782,0.000119492,0.000892757,0.505546038
GDF15,-0.591033748,3.542810959,-3.933996229,0.000119863,0.000895208,0.502630459
CDK6,0.570707931,5.241665554,3.932843292,0.000120393,0.000898843,0.498484178
SLC46A1,-0.426810202,4.879928421,-3.932362405,0.000120614,0.000900175,0.496755075
FAM83A,-0.694090435,4.413961302,-3.932059918,0.000120754,0.000900894,0.495667528
TFPI,-0.816505738,4.888577533,-3.931763815,0.000120891,0.000901592,0.494602999
PLEKHG2,0.393511157,5.212525104,3.931059211,0.000121217,0.000903701,0.492070133
ACER2,-0.789403938,4.923524593,-3.929634597,0.000121879,0.000908311,0.486950179
MIR34AHG,-0.472093185,6.122361208,-3.92914229,0.000122109,0.000909533,0.485181226
N4BP3,-0.606418375,4.31444006,-3.929095734,0.00012213,0.000909533,0.485013951
CEP85,0.449310843,5.773773617,3.927645654,0.000122809,0.00091426,0.479804667
ATP6V1D,-0.235457161,6.786776569,-3.925957475,0.000123604,0.000919847,0.473742067
AXIN1,0.401317014,6.073303725,3.924933731,0.000124088,0.000922978,0.470066652
SERPINB5,1.114944232,4.496680329,3.924880983,0.000124113,0.000922978,0.469877298
PPP1R3C,-0.683004498,4.731098704,-3.924730123,0.000124185,0.00092318,0.46933576
SCAI,0.342476062,5.038158334,3.923838956,0.000124608,0.000925996,0.466137114
SIX3,0.869844039,3.278427092,3.92351071,0.000124764,0.000926827,0.464959099
RANBP17,0.552412142,4.741006995,3.923005821,0.000125005,0.000928284,0.463147308
TMEM71,1.024200067,4.357405333,3.922089234,0.000125443,0.000931016,0.459858645
ACKR2,-0.438010556,3.395543408,-3.922049219,0.000125462,0.000931016,0.459715087
KDM7A-DT,-0.553419559,5.775600095,-3.921786633,0.000125588,0.000931617,0.458773069
STK36,-0.446254513,6.353376054,-3.921216355,0.000125862,0.000933315,0.456727398
GDPD1,-0.603764671,4.915841859,-3.920797346,0.000126063,0.000934431,0.455224512
ABCC2,-0.803396888,2.973069597,-3.920716531,0.000126102,0.000934431,0.454934663
EXO5,0.392194414,5.473485771,3.919965672,0.000126464,0.000936602,0.45224189
BZW2,-0.436171964,10.05432892,-3.919921853,0.000126485,0.000936602,0.452084757
ZNF644,0.455462264,6.836461659,3.919529251,0.000126675,0.000937673,0.45067697
NEAT1,-0.557817283,9.236367975,-3.919176186,0.000126846,0.000938603,0.449411056
LRSAM1,-0.338009944,4.99894621,-3.917117037,0.000127846,0.000945669,0.442029889
NOTCH1,0.409577524,4.879075803,3.916880067,0.000127961,0.000946187,0.441180661
SEM1,0.289247149,8.811672574,3.916517797,0.000128138,0.000947159,0.43988248
DAP3,0.229733633,7.843317209,3.916238307,0.000128275,0.000947832,0.438881005
LRRK1,0.468686504,4.79428424,3.91565652,0.00012856,0.0009496,0.436796531
DXO,0.389744413,5.790629441,3.915163543,0.000128802,0.000951049,0.435030452
FBXO2,0.444479358,3.802191063,3.914215078,0.000129268,0.000954156,0.431633126
NFKBID,0.374555838,4.483255636,3.913858259,0.000129444,0.000955115,0.430355208
TBX5,-0.348174595,3.617207798,-3.913535093,0.000129604,0.000955954,0.429197899
TMEM178A,-0.736787598,4.337800949,-3.911496132,0.000130615,0.000963069,0.421897905
SEC23B,-0.341965538,7.726109134,-3.91083419,0.000130944,0.000965158,0.419528674
PPP1R3B-DT,0.76653322,3.803928798,3.91045396,0.000131134,0.000966215,0.418167902
LMX1B,-0.585550083,2.781936166,-3.909603446,0.00013156,0.000969007,0.41512447
LOC105372766,-0.524995368,4.770816392,-3.90897518,0.000131875,0.000970985,0.412876679
ACSF2,-0.720512829,6.764093791,-3.908099935,0.000132315,0.000973882,0.409745754
COQ3,0.444109237,6.535196733,3.907077375,0.000132831,0.000977335,0.406088602
FBXL5,-0.347454638,8.123414152,-3.905684769,0.000133537,0.000981859,0.401109283
ATP2B2,0.288032808,2.485486841,3.905678208,0.00013354,0.000981859,0.401085827
ALOX12P2,0.660773405,4.610070978,3.905285068,0.00013374,0.000982982,0.39968041
MRPL47,0.348411101,7.086951998,3.902238951,0.000135299,0.000994088,0.388795027
PBLD,-0.517061163,5.001256489,-3.901118378,0.000135877,0.00099798,0.384792423
ABTB2,0.301105946,4.101324793,3.900223497,0.00013634,0.001001028,0.381596666
DIABLO,-0.275216515,8.809281484,-3.898357467,0.00013731,0.001007755,0.37493477
SLC37A1,-0.448786253,4.840878353,-3.89827601,0.000137353,0.001007755,0.374644023
BUB1B,0.553999013,7.076410323,3.897803546,0.0001376,0.00100921,0.372957737
NOS1AP,0.556505342,4.822410583,3.897452792,0.000137783,0.0010102,0.371705964
ANKRD46,0.497089126,7.636362878,3.896878294,0.000138084,0.001012051,0.369655891
TP53I11,-0.531733381,5.023390668,-3.896375924,0.000138348,0.001013628,0.367863415
CDC42EP4,0.63996788,6.175517573,3.895860265,0.000138619,0.001015258,0.366023724
CCDC34,0.418085238,5.478074596,3.895182103,0.000138977,0.001017518,0.363604592
BCL2A1,0.94565121,5.790430539,3.894519572,0.000139327,0.001019507,0.361241559
ZNF571-AS1,0.686072529,3.057005998,3.894435133,0.000139372,0.001019507,0.360940418
MAFB,-0.532857109,9.165105472,-3.894390246,0.000139395,0.001019507,0.360780336
KCNMB4,-0.536396545,4.810641748,-3.89325395,0.000139998,0.001023555,0.356728434
CRNKL1,-0.404248373,7.785508875,-3.89259381,0.000140349,0.001025763,0.35437491
DKK1,-1.53015852,5.660580308,-3.892442448,0.00014043,0.001025993,0.35383532
TRIM8,-0.263152596,5.368330544,-3.891465944,0.000140952,0.001029176,0.350354626
AK8,-0.380726516,4.796284129,-3.891440005,0.000140965,0.001029176,0.350262177
ATP11C,0.610871732,5.103461027,3.891348932,0.000141014,0.001029176,0.349937593
NAF1,0.359152604,6.641210046,3.889774519,0.000141859,0.00103498,0.344327369
IKBKB,-0.515429436,6.479779514,-3.888489056,0.000142553,0.001039676,0.339748199
SRP54,-0.323572767,8.309421327,-3.887984934,0.000142826,0.001041301,0.337952729
C2orf72,-0.568168136,4.597017052,-3.88757186,0.000143049,0.001042568,0.336481677
ZDHHC13,0.393673691,6.18100408,3.887388311,0.000143149,0.001042929,0.335828058
CASC3,-0.841132311,8.606172836,-3.88721387,0.000143244,0.001043254,0.335206896
BRINP3,-1.417841525,2.515308965,-3.886877779,0.000143426,0.001044219,0.334010188
SEMA5A,-0.744042805,5.767431573,-3.886771663,0.000143484,0.001044274,0.333632363
COX16,-0.298502097,9.140912818,-3.886433391,0.000143668,0.001045249,0.332428006
LINC02065,0.685282138,3.010003516,3.886274767,0.000143755,0.001045512,0.331863283
HEATR1,0.375465989,6.197412767,3.885244771,0.000144317,0.001049236,0.328196832
PITHD1,0.366925674,4.855181528,3.883422756,0.000145317,0.001056138,0.321713051
BORCS7,-0.369616102,8.154685431,-3.883321847,0.000145373,0.001056173,0.321354034
KCNQ3,0.504297741,4.360013611,3.881881823,0.000146168,0.001061581,0.316231518
ENTREP3,0.483064614,5.534649403,3.881528838,0.000146364,0.001062631,0.314976108
FXYD6,0.751063407,6.513198828,3.88111644,0.000146593,0.001063921,0.313509517
LOC105377320,-0.438415696,5.915344647,-3.878753224,0.00014791,0.001073111,0.30510784
PLS3,0.635240989,10.01594049,3.87849181,0.000148057,0.001073799,0.304178731
PPP1R1A,-0.983789648,4.506099961,-3.878164411,0.000148241,0.00107456,0.303015173
XAGE3,0.6455242,3.24321052,3.878120652,0.000148265,0.00107456,0.30285966
ETHE1,-0.522382397,7.581135927,-3.877960003,0.000148355,0.00107484,0.30228876
KLF5,0.812963939,6.443221658,3.876768219,0.000149026,0.001079324,0.298054106
CFAP69,-0.394191074,4.676520016,-3.876385801,0.000149242,0.001080511,0.29669553
ATN1,0.330118879,5.13068431,3.874931089,0.000150066,0.001086097,0.291528553
OGN,-1.071097327,5.181284332,-3.874437362,0.000150346,0.00108775,0.289775262
ICAM1,0.650690132,6.006843269,3.873675573,0.00015078,0.00109051,0.287070414
SPOUT1,-0.268060302,6.071484919,-3.871681448,0.000151921,0.001098383,0.279992087
DLX6-AS1,0.685971769,2.876176752,3.870569746,0.000152561,0.001102626,0.276047333
BMI1,-0.456116911,8.87440087,-3.867357787,0.000154424,0.001115704,0.264655407
STK31,-0.974841377,3.564830658,-3.867222916,0.000154503,0.001115885,0.264177233
MFAP4,-1.141799788,5.037795484,-3.86675782,0.000154775,0.00111746,0.262528375
TNKS1BP1,-0.406417197,6.843387967,-3.865189023,0.000155695,0.001123711,0.256967907
MTAP,0.463405585,4.736587826,3.864445488,0.000156132,0.001126479,0.254333176
COL1A2,-0.907931378,10.98537608,-3.862584578,0.000157233,0.001134028,0.247740876
